image,relative_path,style_classification,artist_attribution,timeframe_estimation,mode,date,additional_styles,artist_school,tags
rembrandt_a-large-landscape-with-a-mill-sail-1641.jpg,Baroque/rembrandt_a-large-landscape-with-a-mill-sail-1641.jpg,baroque,rembrandt,1600-1650,train,1641.0,,dutch,mills-and-windmills
rembrandt_a-man-in-a-room-1630.jpg,Baroque/rembrandt_a-man-in-a-room-1630.jpg,baroque,rembrandt,1600-1650,val,1630.0,,dutch,"solitude,light,darkness,shadow,room,tints and shades"
rembrandt_a-man-in-an-arboug-1642.jpg,Baroque/rembrandt_a-man-in-an-arboug-1642.jpg,baroque,rembrandt,1600-1650,train,1642.0,,dutch,sketch
rembrandt_a-man-in-armour-1655.jpg,Baroque/rembrandt_a-man-in-armour-1655.jpg,baroque,rembrandt,1650-1700,train,1655.0,,dutch,"knights-and-warriors,lady"
rembrandt_a-man-playing-cards-1641.jpg,Baroque/rembrandt_a-man-playing-cards-1641.jpg,baroque,rembrandt,1600-1650,train,1641.0,,dutch,"sketch,line"
rembrandt_a-man-seated-at-a-table-covered-with-books-1636.jpg,Baroque/rembrandt_a-man-seated-at-a-table-covered-with-books-1636.jpg,baroque,rembrandt,1600-1650,train,1636.0,,dutch,sketch
rembrandt_a-man-with-a-large-beard-and-a-low-fur-cap-1631.jpg,Baroque/rembrandt_a-man-with-a-large-beard-and-a-low-fur-cap-1631.jpg,baroque,rembrandt,1600-1650,train,1631.0,,dutch,"facial hair,head,beard,nose,sketch,forehead"
rembrandt_a-man-with-a-short-beard-and-embroidered-cloak-1631.jpg,Baroque/rembrandt_a-man-with-a-short-beard-and-embroidered-cloak-1631.jpg,baroque,rembrandt,1600-1650,train,1631.0,,dutch,facial hair
rembrandt_a-man-with-curly-hair-1635.jpg,Baroque/rembrandt_a-man-with-curly-hair-1635.jpg,baroque,rembrandt,1600-1650,train,1635.0,,dutch,"male-portraits,sketch,figure drawing,human,facial hair"
rembrandt_a-nurse-and-an-eating-child.jpg,Baroque/rembrandt_a-nurse-and-an-eating-child.jpg,baroque,rembrandt,1600-1650,val,1635.0,,dutch,"sketch,figure drawing,sitting"
rembrandt_a-peasant-carrying-milk-pales-1650.jpg,Baroque/rembrandt_a-peasant-carrying-milk-pales-1650.jpg,baroque,rembrandt,1650-1700,train,1650.0,,dutch,tree
rembrandt_a-polander-turned-to-the-left-1632.jpg,Baroque/rembrandt_a-polander-turned-to-the-left-1632.jpg,baroque,rembrandt,1600-1650,train,1632.0,,dutch,"sketch,figure drawing,standing"
rembrandt_a-polander-walking-towards-the-right-1635.jpg,Baroque/rembrandt_a-polander-walking-towards-the-right-1635.jpg,baroque,rembrandt,1600-1650,train,1635.0,,dutch,"sketch,figure drawing"
rembrandt_a-portrait-of-a-man-with-a-broad-brimmed-hat-and-a-ruff-1638.jpg,Baroque/rembrandt_a-portrait-of-a-man-with-a-broad-brimmed-hat-and-a-ruff-1638.jpg,baroque,rembrandt,1600-1650,train,1638.0,,dutch,"head,sketch,facial hair,nose,moustache"
rembrandt_a-portrait-of-a-young-woman-1632.jpg,Baroque/rembrandt_a-portrait-of-a-young-woman-1632.jpg,baroque,rembrandt,1600-1650,train,1632.0,,dutch,"lady,child"
rembrandt_a-ragged-peasant-with-his-hands-behind-him-1635.jpg,Baroque/rembrandt_a-ragged-peasant-with-his-hands-behind-him-1635.jpg,baroque,rembrandt,1600-1650,train,1635.0,,dutch,"sketch,figure drawing,standing"
rembrandt_a-repose-in-outline-1645.jpg,Baroque/rembrandt_a-repose-in-outline-1645.jpg,baroque,rembrandt,1600-1650,train,1645.0,,dutch,sketch
rembrandt_a-river-with-a-sailing-boat-on-nieuwe-meer.jpg,Baroque/rembrandt_a-river-with-a-sailing-boat-on-nieuwe-meer.jpg,baroque,rembrandt,1650-1700,train,1650.0,,dutch,"water,waterway"
rembrandt_a-scholar-1631.jpg,Baroque/rembrandt_a-scholar-1631.jpg,baroque,rembrandt,1600-1650,val,1631.0,,dutch,reading-and-writing
rembrandt_a-scholar-seated-at-a-table-with-books-1634.jpg,Baroque/rembrandt_a-scholar-seated-at-a-table-with-books-1634.jpg,baroque,rembrandt,1600-1650,train,1634.0,,dutch,reading-and-writing
rembrandt_a-seated-female-nude.jpg,Baroque/rembrandt_a-seated-female-nude.jpg,baroque,rembrandt,1650-1700,train,1662.0,,dutch,"female-nude,sitting,sketch,figure drawing,leg"
rembrandt_a-seated-man.jpg,Baroque/rembrandt_a-seated-man.jpg,baroque,rembrandt,1600-1650,train,,,dutch,male-portraits
rembrandt_a-seated-woman-naked-to-the-waste.jpg,Baroque/rembrandt_a-seated-woman-naked-to-the-waste.jpg,baroque,rembrandt,1600-1650,train,1637.0,,dutch,"sketch,figure drawing,arm"
rembrandt_a-sketch-for-a-flight-into-egypt-1632.jpg,Baroque/rembrandt_a-sketch-for-a-flight-into-egypt-1632.jpg,baroque,rembrandt,1600-1650,train,1632.0,,dutch,"flight-into-egypt,sketch"
rembrandt_a-small-lion-hunt-with-a-lioness-1641.jpg,Baroque/rembrandt_a-small-lion-hunt-with-a-lioness-1641.jpg,baroque,rembrandt,1600-1650,val,1641.0,,dutch,sketch
rembrandt_a-study-for-the-great-jewish-bride.jpg,Baroque/rembrandt_a-study-for-the-great-jewish-bride.jpg,baroque,rembrandt,1600-1650,train,1635.0,,dutch,"female-portraits,sketch"
rembrandt_a-study-of-a-female-nude-seen-from-the-back-1634.jpg,Baroque/rembrandt_a-study-of-a-female-nude-seen-from-the-back-1634.jpg,baroque,rembrandt,1600-1650,train,1634.0,,dutch,"female-nude,sketch,figure drawing,arm,back"
rembrandt_a-study-of-a-woman-asleep-1630.jpg,Baroque/rembrandt_a-study-of-a-woman-asleep-1630.jpg,baroque,rembrandt,1600-1650,train,1630.0,,dutch,"leisure-and-sleep,sketch,figure drawing,long hair"
rembrandt_a-turk.jpg,Baroque/rembrandt_a-turk.jpg,baroque,rembrandt,1600-1650,train,1635.0,,dutch,"male-portraits,gentleman"
rembrandt_a-village-with-a-river-1645.jpg,Baroque/rembrandt_a-village-with-a-river-1645.jpg,baroque,rembrandt,1600-1650,train,1645.0,,dutch,tree
rembrandt_a-village-with-a-square-tower-1650.jpg,Baroque/rembrandt_a-village-with-a-square-tower-1650.jpg,baroque,rembrandt,1650-1700,train,1650.0,,dutch,"castles-and-fortresses,sketch"
rembrandt_a-woman-at-the-bath-with-a-hat-beside-her-1658.jpg,Baroque/rembrandt_a-woman-at-the-bath-with-a-hat-beside-her-1658.jpg,baroque,rembrandt,1650-1700,train,1658.0,,dutch,"female-nude,photograph,stock photography"
rembrandt_a-woman-lying-on-a-bed-1658.jpg,Baroque/rembrandt_a-woman-lying-on-a-bed-1658.jpg,baroque,rembrandt,1650-1700,train,1658.0,,dutch,"female-nude,sketch"
rembrandt_a-woman-making-water-1631.jpg,Baroque/rembrandt_a-woman-making-water-1631.jpg,baroque,rembrandt,1600-1650,train,1631.0,,dutch,
rembrandt_a-woman-seated-before-a-dutch-stove-1658.jpg,Baroque/rembrandt_a-woman-seated-before-a-dutch-stove-1658.jpg,baroque,rembrandt,1650-1700,train,1658.0,,dutch,"fireplaces,lady"
rembrandt_a-woman-with-a-child-frightened-by-a-dog-1636.jpg,Baroque/rembrandt_a-woman-with-a-child-frightened-by-a-dog-1636.jpg,baroque,rembrandt,1600-1650,train,1636.0,,dutch,"mother-and-child,sketch,figure drawing"
rembrandt_a-woman-with-a-little-child-on-her-lap.jpg,Baroque/rembrandt_a-woman-with-a-little-child-on-her-lap.jpg,baroque,rembrandt,1600-1650,train,,,dutch,"mother-and-child,sketch,sitting,figure drawing"
rembrandt_a-young-man-at-a-table-possibly-govaert-flinck-1660.jpg,Baroque/rembrandt_a-young-man-at-a-table-possibly-govaert-flinck-1660.jpg,baroque,rembrandt,1650-1700,train,1660.0,,dutch,"male-portraits,lady,gentleman"
rembrandt_a-young-man-seated-and-standing-the-walking-trainer-1646.jpg,Baroque/rembrandt_a-young-man-seated-and-standing-the-walking-trainer-1646.jpg,baroque,rembrandt,1600-1650,train,1646.0,,dutch,figure drawing
rembrandt_a-young-man-seated-turned-to-the-left-1637.jpg,Baroque/rembrandt_a-young-man-seated-turned-to-the-left-1637.jpg,baroque,rembrandt,1600-1650,train,1637.0,,dutch,male-portraits
rembrandt_a-young-woman-at-her-toilet-1633.jpg,Baroque/rembrandt_a-young-woman-at-her-toilet-1633.jpg,baroque,rembrandt,1600-1650,val,1633.0,,dutch,"hygiene-and-cosmetics,lady"
rembrandt_a-young-woman-in-profile-with-a-fan-1632.jpg,Baroque/rembrandt_a-young-woman-in-profile-with-a-fan-1632.jpg,baroque,rembrandt,1600-1650,train,1632.0,,dutch,"female-portraits,lady"
rembrandt_a-young-woman-reading-1634.jpg,Baroque/rembrandt_a-young-woman-reading-1634.jpg,baroque,rembrandt,1600-1650,train,1634.0,,dutch,reading-and-writing
rembrandt_a-young-woman-trying-on-earings.jpg,Baroque/rembrandt_a-young-woman-trying-on-earings.jpg,baroque,rembrandt,1650-1700,train,1657.0,,dutch,"female-portraits,lady"
rembrandt_a-young-woman-with-a-basket-1642.jpg,Baroque/rembrandt_a-young-woman-with-a-basket-1642.jpg,baroque,rembrandt,1600-1650,train,1642.0,,dutch,"female-portraits,sketch"
rembrandt_abraham-and-isaac-1645.jpg,Baroque/rembrandt_abraham-and-isaac-1645.jpg,baroque,rembrandt,1600-1650,train,1645.0,,dutch,"old-testament,isaac,abraham,sketch"
rembrandt_abraham-caressing-isaac-1636.jpg,Baroque/rembrandt_abraham-caressing-isaac-1636.jpg,baroque,rembrandt,1600-1650,train,1636.0,,dutch,"old-testament,isaac,abraham,sketch,figure drawing"
rembrandt_abraham-dismissing-hagar-1637.jpg,Baroque/rembrandt_abraham-dismissing-hagar-1637.jpg,baroque,rembrandt,1600-1650,train,1637.0,,dutch,
rembrandt_abraham-entertaining-the-angels-1656.jpg,Baroque/rembrandt_abraham-entertaining-the-angels-1656.jpg,baroque,rembrandt,1650-1700,train,1656.0,,dutch,
rembrandt_abraham-franz-1656.jpg,Baroque/rembrandt_abraham-franz-1656.jpg,baroque,rembrandt,1650-1700,test,1656.0,,dutch,photograph
rembrandt_abraham-receives-the-three-angels-1646.jpg,Baroque/rembrandt_abraham-receives-the-three-angels-1646.jpg,baroque,rembrandt,1600-1650,train,1646.0,,dutch,"old-testament,abraham,angels-and-archangels,stock photography"
rembrandt_abraham-s-sacrifice-1655.jpg,Baroque/rembrandt_abraham-s-sacrifice-1655.jpg,baroque,rembrandt,1650-1700,train,1655.0,,dutch,"old-testament,isaac,abraham,binding-of-isaac"
rembrandt_adam-and-eva-1638.jpg,Baroque/rembrandt_adam-and-eva-1638.jpg,baroque,rembrandt,1600-1650,train,1638.0,,dutch,"eve,adam,female-nude,male-nude,old-testament"
rembrandt_adam-and-eve.jpg,Baroque/rembrandt_adam-and-eve.jpg,baroque,rembrandt,1600-1650,train,1638.0,,dutch,"eve,adam,female-nude,male-nude,old-testament"
rembrandt_adoration-of-the-magi-1632.jpg,Baroque/rembrandt_adoration-of-the-magi-1632.jpg,baroque,rembrandt,1600-1650,train,1632.0,,dutch,
rembrandt_adoration-of-the-shepherds-1646.jpg,Baroque/rembrandt_adoration-of-the-shepherds-1646.jpg,baroque,rembrandt,1600-1650,train,1646.0,,dutch,"adoration-of-the-shepherds,mythology"
rembrandt_agatha-bas-1641.jpg,Baroque/rembrandt_agatha-bas-1641.jpg,baroque,rembrandt,1600-1650,train,1641.0,,dutch,lady
rembrandt_ahasuerus-xerxes-haman-and-esther.jpg,Baroque/rembrandt_ahasuerus-xerxes-haman-and-esther.jpg,baroque,rembrandt,1650-1700,val,1660.0,,dutch,"esther,ahasuerus,haman"
rembrandt_albert-cuyper.jpg,Baroque/rembrandt_albert-cuyper.jpg,baroque,rembrandt,1600-1650,train,1632.0,,dutch,"hat,headgear"
rembrandt_alexander-the-great.jpg,Baroque/rembrandt_alexander-the-great.jpg,baroque,rembrandt,1650-1700,train,1655.0,,dutch,lady
rembrandt_an-arched-landscape-with-a-flock-of-sheep-1650.jpg,Baroque/rembrandt_an-arched-landscape-with-a-flock-of-sheep-1650.jpg,baroque,rembrandt,1650-1700,train,1650.0,,dutch,"tree,sketch"
rembrandt_an-artist-drawing-from-a-model-1648.jpg,Baroque/rembrandt_an-artist-drawing-from-a-model-1648.jpg,baroque,rembrandt,1600-1650,train,1648.0,,dutch,
rembrandt_an-artist-drawing-from-the-model-1648.jpg,Baroque/rembrandt_an-artist-drawing-from-the-model-1648.jpg,baroque,rembrandt,1600-1650,train,1648.0,,dutch,
rembrandt_an-elephant-1637.jpg,Baroque/rembrandt_an-elephant-1637.jpg,baroque,rembrandt,1600-1650,train,1637.0,,dutch,"elephant,elephants and mammoths,indian elephant,vertebrate,terrestrial animal,african elephant,sketch,line,snout"
rembrandt_an-old-man-in-military-costume-formerly-called-portrait-of-rembrandt-s-father-1630.jpg,Baroque/rembrandt_an-old-man-in-military-costume-formerly-called-portrait-of-rembrandt-s-father-1630.jpg,baroque,rembrandt,1600-1650,train,1630.0,,dutch,
rembrandt_an-old-man-resting-his-hands-upon-a-book-1645.jpg,Baroque/rembrandt_an-old-man-resting-his-hands-upon-a-book-1645.jpg,baroque,rembrandt,1600-1650,train,1645.0,,dutch,"sketch,paper product"
rembrandt_an-old-man-seen-from-behind-1631.jpg,Baroque/rembrandt_an-old-man-seen-from-behind-1631.jpg,baroque,rembrandt,1600-1650,train,1631.0,,dutch,sketch
rembrandt_an-old-man-wearing-a-rich-velvet-cap-1637.jpg,Baroque/rembrandt_an-old-man-wearing-a-rich-velvet-cap-1637.jpg,baroque,rembrandt,1600-1650,train,1637.0,,dutch,"facial hair,turban"
rembrandt_an-old-man-with-a-beard-1630.jpg,Baroque/rembrandt_an-old-man-with-a-beard-1630.jpg,baroque,rembrandt,1600-1650,train,1630.0,,dutch,"facial hair,beard,sketch"
rembrandt_an-old-man-with-a-beard-fur-cap-and-a-velvet-cloak-1632.jpg,Baroque/rembrandt_an-old-man-with-a-beard-fur-cap-and-a-velvet-cloak-1632.jpg,baroque,rembrandt,1600-1650,train,1632.0,,dutch,"photograph,lady"
rembrandt_an-old-man-with-a-bushy-beard-1630.jpg,Baroque/rembrandt_an-old-man-with-a-bushy-beard-1630.jpg,baroque,rembrandt,1600-1650,train,1630.0,,dutch,sketch
rembrandt_an-old-man-with-a-large-beard-1630.jpg,Baroque/rembrandt_an-old-man-with-a-large-beard-1630.jpg,baroque,rembrandt,1600-1650,train,1630.0,,dutch,"facial hair,sketch"
rembrandt_an-old-woman-sleeping-1635.jpg,Baroque/rembrandt_an-old-woman-sleeping-1635.jpg,baroque,rembrandt,1600-1650,train,1635.0,,dutch,sketch
rembrandt_anatomy-of-doctor-deyman-1656.jpg,Baroque/rembrandt_anatomy-of-doctor-deyman-1656.jpg,baroque,rembrandt,1650-1700,test,1656.0,,dutch,
rembrandt_andromeda.jpg,Baroque/rembrandt_andromeda.jpg,baroque,rembrandt,1600-1650,train,1631.0,,dutch,
rembrandt_anna-and-the-blind-tobit.jpg,Baroque/rembrandt_anna-and-the-blind-tobit.jpg,baroque,rembrandt,1600-1650,train,1630.0,,dutch,
rembrandt_antiope-and-jupiter-1659.jpg,Baroque/rembrandt_antiope-and-jupiter-1659.jpg,baroque,rembrandt,1650-1700,train,1659.0,,dutch,"figure drawing,sketch"
rembrandt_baerte-martens-wife-of-herman-doomer.jpg,Baroque/rembrandt_baerte-martens-wife-of-herman-doomer.jpg,baroque,rembrandt,1600-1650,train,1640.0,,dutch,lady
rembrandt_batavernas-trohetsed-1662.jpg,Baroque/rembrandt_batavernas-trohetsed-1662.jpg,baroque,rembrandt,1650-1700,train,1662.0,,dutch,
rembrandt_bathsheba-bathing-1654.jpg,Baroque/rembrandt_bathsheba-bathing-1654.jpg,baroque,rembrandt,1650-1700,train,1654.0,,dutch,"mythology,lady,human"
rembrandt_beggar-man-and-woman-behind-a-bank.jpg,Baroque/rembrandt_beggar-man-and-woman-behind-a-bank.jpg,baroque,rembrandt,1600-1650,train,1630.0,,dutch,text
rembrandt_beggar-seated-warming-his-hands-at-a-chafing-dish-1630.jpg,Baroque/rembrandt_beggar-seated-warming-his-hands-at-a-chafing-dish-1630.jpg,baroque,rembrandt,1600-1650,train,1630.0,,dutch,"sketch,sitting"
rembrandt_beggar-with-a-crippled-hand-leaning-on-a-stick-1629.jpg,Baroque/rembrandt_beggar-with-a-crippled-hand-leaning-on-a-stick-1629.jpg,baroque,rembrandt,1600-1650,train,1629.0,,dutch,
rembrandt_beggar-with-his-left-hand-extended-1631.jpg,Baroque/rembrandt_beggar-with-his-left-hand-extended-1631.jpg,baroque,rembrandt,1600-1650,train,1631.0,,dutch,"sketch,figure drawing"
rembrandt_beggar-woman-leaning-on-a-stick-1646.jpg,Baroque/rembrandt_beggar-woman-leaning-on-a-stick-1646.jpg,baroque,rembrandt,1600-1650,train,1646.0,,dutch,
rembrandt_bellona-1633.jpg,Baroque/rembrandt_bellona-1633.jpg,baroque,rembrandt,1600-1650,train,1633.0,,dutch,monarch
rembrandt_belshazzar-s-feast-1635.jpg,Baroque/rembrandt_belshazzar-s-feast-1635.jpg,baroque,rembrandt,1600-1650,train,1635.0,,dutch,
rembrandt_boas-und-ruth-1640.jpg,Baroque/rembrandt_boas-und-ruth-1640.jpg,baroque,rembrandt,1600-1650,train,1640.0,,dutch,"ruth,boaz,sketch"
rembrandt_boazcast.jpg,Baroque/rembrandt_boazcast.jpg,baroque,rembrandt,1600-1650,train,1645.0,,dutch,"sketch,figure drawing"
rembrandt_bridge-1645.jpg,Baroque/rembrandt_bridge-1645.jpg,baroque,rembrandt,1600-1650,train,1645.0,,dutch,sketch
rembrandt_bust-of-an-old-man-in-a-fur-cap.jpg,Baroque/rembrandt_bust-of-an-old-man-in-a-fur-cap.jpg,baroque,rembrandt,1600-1650,train,1630.0,,dutch,
rembrandt_bust-of-an-old-man-with-a-beret-1631.jpg,Baroque/rembrandt_bust-of-an-old-man-with-a-beret-1631.jpg,baroque,rembrandt,1600-1650,val,1631.0,,dutch,
rembrandt_bust-of-an-old-man-with-a-flowing-beard-the-head-bowed-forward-the-left-shoulder-unshaded-1630.jpg,Baroque/rembrandt_bust-of-an-old-man-with-a-flowing-beard-the-head-bowed-forward-the-left-shoulder-unshaded-1630.jpg,baroque,rembrandt,1600-1650,train,1630.0,,dutch,facial hair
rembrandt_bust-of-an-old-woman-rembrandt-s-mother-1628.jpg,Baroque/rembrandt_bust-of-an-old-woman-rembrandt-s-mother-1628.jpg,baroque,rembrandt,1600-1650,test,1628.0,,dutch,"sketch,head,facial hair,figure drawing"
rembrandt_bust-of-young-woman-probably-saskia-van-uylenburgh-1633.jpg,Baroque/rembrandt_bust-of-young-woman-probably-saskia-van-uylenburgh-1633.jpg,baroque,rembrandt,1600-1650,train,1633.0,,dutch,"female-portraits,face,lady,chin"
rembrandt_charitable-samaritan-also-known-as-the-good-samaritan-1638.jpg,Baroque/rembrandt_charitable-samaritan-also-known-as-the-good-samaritan-1638.jpg,baroque,rembrandt,1600-1650,train,1638.0,,dutch,"good-samaritan,parables-of-jesus,horse"
rembrandt_child-in-a-tantrum.jpg,Baroque/rembrandt_child-in-a-tantrum.jpg,baroque,rembrandt,1600-1650,train,1635.0,,dutch,sketch
rembrandt_christ-and-st-mary-magdalene-at-the-tomb-1638.jpg,Baroque/rembrandt_christ-and-st-mary-magdalene-at-the-tomb-1638.jpg,baroque,rembrandt,1600-1650,train,1638.0,,dutch,"nature,formation,mythology"
rembrandt_christ-and-the-canaanite-woman-1650.jpg,Baroque/rembrandt_christ-and-the-canaanite-woman-1650.jpg,baroque,rembrandt,1650-1700,train,1650.0,,dutch,
rembrandt_christ-and-the-samaritan-at-the-well-1659.jpg,Baroque/rembrandt_christ-and-the-samaritan-at-the-well-1659.jpg,baroque,rembrandt,1650-1700,train,1659.0,,dutch,"sky,tree"
rembrandt_christ-and-the-woman-of-samaria-among-ruins-1634.jpg,Baroque/rembrandt_christ-and-the-woman-of-samaria-among-ruins-1634.jpg,baroque,rembrandt,1600-1650,train,1634.0,,dutch,tree
rembrandt_christ-and-the-woman-of-samaria-an-arched-print-1658.jpg,Baroque/rembrandt_christ-and-the-woman-of-samaria-an-arched-print-1658.jpg,baroque,rembrandt,1650-1700,train,1658.0,,dutch,
rembrandt_christ-appearing-to-the-apostles-1656.jpg,Baroque/rembrandt_christ-appearing-to-the-apostles-1656.jpg,baroque,rembrandt,1650-1700,train,1656.0,,dutch,"botany,tree"
rembrandt_christ-at-emmaus-1634.jpg,Baroque/rembrandt_christ-at-emmaus-1634.jpg,baroque,rembrandt,1600-1650,train,1634.0,,dutch,"christianity,jesus-christ"
rembrandt_christ-on-the-cross-1631.jpg,Baroque/rembrandt_christ-on-the-cross-1631.jpg,baroque,rembrandt,1600-1650,train,1631.0,,dutch,"religious item,crucifix"
rembrandt_christ-preaching-1652.jpg,Baroque/rembrandt_christ-preaching-1652.jpg,baroque,rembrandt,1650-1700,train,1652.0,,dutch,people
rembrandt_christ-presented-to-the-people-1655.jpg,Baroque/rembrandt_christ-presented-to-the-people-1655.jpg,baroque,rembrandt,1650-1700,train,1655.0,,dutch,
rembrandt_christ-raises-jairus.jpg,Baroque/rembrandt_christ-raises-jairus.jpg,baroque,rembrandt,1600-1650,train,,,dutch,"text,stock photography,history"
rembrandt_christ-resurected-1634.jpg,Baroque/rembrandt_christ-resurected-1634.jpg,baroque,rembrandt,1600-1650,train,1634.0,,dutch,
