relative_path,artist_name
giambattista valli/SS10DLR_Giambattista_Valli_013.png,giambattista valli
giambattista valli/SS12DLR_Valli_021.png,giambattista valli
giambattista valli/SS12DLR_Valli_009.png,giambattista valli
giambattista valli/FW14DLR_Valli_027.png,giambattista valli
giambattista valli/SS15HC_Valli_013.png,giambattista valli
giambattista valli/FW17HC_Valli_028.png,giambattista valli
giambattista valli/SS15HC_Valli_007.png,giambattista valli
giambattista valli/FW17HC_Valli_014.png,giambattista valli
giambattista valli/FW14HCDLR_Valli_022.png,giambattista valli
giambattista valli/SS15DLR_Valli_013.png,giambattista valli
giambattista valli/SS15DLR_Valli_007.png,giambattista valli
giambattista valli/SS09DLR_Giambattista_Valli_029.png,giambattista valli
giambattista valli/SS16DLR_Valli_031.png,giambattista valli
giambattista valli/SS16DLR_Valli_025.png,giambattista valli
giambattista valli/SS09DLR_Giambattista_Valli_015.png,giambattista valli
giambattista valli/SS19DLR_Valli_022.png,giambattista valli
giambattista valli/SS16DLR_Valli_019.png,giambattista valli
giambattista valli/SS09DLR_Giambattista_Valli_001.png,giambattista valli
giambattista valli/FW18HC_Valli_016.png,giambattista valli
giambattista valli/FW18HC_Valli_002.png,giambattista valli
giambattista valli/FW10DLR_Valli_023.png,giambattista valli
giambattista valli/FW18HC_Valli_027.png,giambattista valli
giambattista valli/FW10DLR_Valli_006.png,giambattista valli
giambattista valli/FW10DLR_Valli_012.png,giambattista valli
giambattista valli/SS09DLR_Giambattista_Valli_018.png,giambattista valli
giambattista valli/SS16DLR_Valli_014.png,giambattista valli
giambattista valli/SS09DLR_Giambattista_Valli_024.png,giambattista valli
giambattista valli/SS19DLR_Valli_013.png,giambattista valli
giambattista valli/SS19DLR_Valli_007.png,giambattista valli
giambattista valli/SS16DLR_Valli_028.png,giambattista valli
giambattista valli/SS09DLR_Giambattista_Valli_030.png,giambattista valli
giambattista valli/SS15DLR_Valli_022.png,giambattista valli
giambattista valli/FW14HCDLR_Valli_013.png,giambattista valli
giambattista valli/FW14HCDLR_Valli_007.png,giambattista valli
giambattista valli/SS15HC_Valli_022.png,giambattista valli
giambattista valli/Valli_012.png,giambattista valli
giambattista valli/FW14DLR_Valli_016.png,giambattista valli
giambattista valli/FW14DLR_Valli_002.png,giambattista valli
giambattista valli/FW17HC_Valli_019.png,giambattista valli
giambattista valli/FW17HC_Valli_031.png,giambattista valli
giambattista valli/FW17HC_Valli_025.png,giambattista valli
giambattista valli/SS12DLR_Valli_010.png,giambattista valli
giambattista valli/SS12DLR_Valli_004.png,giambattista valli
giambattista valli/SS18HC_Valli_014.png,giambattista valli
giambattista valli/SS18HC_Valli_028.png,giambattista valli
giambattista valli/SS10DLR_Giambattista_Valli_022.png,giambattista valli
giambattista valli/FW17DLR_Valli_020.png,giambattista valli
giambattista valli/FW08DLR_Valli_009.png,giambattista valli
giambattista valli/FW08DLR_Valli_021.png,giambattista valli
giambattista valli/FW17DLR_Valli_008.png,giambattista valli
giambattista valli/FW18DLR_Valli_027.png,giambattista valli
giambattista valli/FW18DLR_Valli_032.png,giambattista valli
giambattista valli/FW08DLR_Valli_020.png,giambattista valli
giambattista valli/FW18DLR_Valli_026.png,giambattista valli
giambattista valli/FW17DLR_Valli_009.png,giambattista valli
giambattista valli/FW17DLR_Valli_021.png,giambattista valli
giambattista valli/FW08DLR_Valli_008.png,giambattista valli
giambattista valli/SS18HC_Valli_029.png,giambattista valli
giambattista valli/SS10DLR_Giambattista_Valli_023.png,giambattista valli
giambattista valli/SS18HC_Valli_015.png,giambattista valli
giambattista valli/SS18HC_Valli_001.png,giambattista valli
giambattista valli/SS12DLR_Valli_005.png,giambattista valli
giambattista valli/SS12DLR_Valli_011.png,giambattista valli
giambattista valli/FW17HC_Valli_024.png,giambattista valli
giambattista valli/FW17HC_Valli_030.png,giambattista valli
giambattista valli/FW17HC_Valli_018.png,giambattista valli
giambattista valli/FW14DLR_Valli_003.png,giambattista valli
giambattista valli/FW14DLR_Valli_017.png,giambattista valli
giambattista valli/Valli_013.png,giambattista valli
giambattista valli/SS15HC_Valli_023.png,giambattista valli
giambattista valli/FW14HCDLR_Valli_006.png,giambattista valli
giambattista valli/FW14HCDLR_Valli_012.png,giambattista valli
giambattista valli/SS15DLR_Valli_023.png,giambattista valli
giambattista valli/SS16DLR_Valli_029.png,giambattista valli
giambattista valli/SS19DLR_Valli_006.png,giambattista valli
giambattista valli/SS09DLR_Giambattista_Valli_031.png,giambattista valli
giambattista valli/SS09DLR_Giambattista_Valli_025.png,giambattista valli
giambattista valli/SS19DLR_Valli_012.png,giambattista valli
giambattista valli/SS16DLR_Valli_015.png,giambattista valli
giambattista valli/SS09DLR_Giambattista_Valli_019.png,giambattista valli
giambattista valli/SS16DLR_Valli_001.png,giambattista valli
giambattista valli/FW10DLR_Valli_013.png,giambattista valli
giambattista valli/FW10DLR_Valli_007.png,giambattista valli
giambattista valli/FW18HC_Valli_026.png,giambattista valli
giambattista valli/FW10DLR_Valli_011.png,giambattista valli
giambattista valli/FW18HC_Valli_030.png,giambattista valli
giambattista valli/FW18HC_Valli_024.png,giambattista valli
giambattista valli/FW10DLR_Valli_005.png,giambattista valli
giambattista valli/FW18HC_Valli_018.png,giambattista valli
giambattista valli/SS16DLR_Valli_017.png,giambattista valli
giambattista valli/SS16DLR_Valli_003.png,giambattista valli
giambattista valli/SS19DLR_Valli_004.png,giambattista valli
giambattista valli/SS19DLR_Valli_010.png,giambattista valli
giambattista valli/SS09DLR_Giambattista_Valli_027.png,giambattista valli
giambattista valli/SS15DLR_Valli_021.png,giambattista valli
giambattista valli/SS15DLR_Valli_009.png,giambattista valli
giambattista valli/FW14HCDLR_Valli_004.png,giambattista valli
giambattista valli/FW14HCDLR_Valli_010.png,giambattista valli
giambattista valli/FW14DLR_Valli_001.png,giambattista valli
giambattista valli/Valli_005.png,giambattista valli
giambattista valli/SS15HC_Valli_021.png,giambattista valli
giambattista valli/Valli_011.png,giambattista valli
giambattista valli/FW14DLR_Valli_015.png,giambattista valli
giambattista valli/SS15HC_Valli_009.png,giambattista valli
giambattista valli/FW17HC_Valli_026.png,giambattista valli
giambattista valli/FW14DLR_Valli_029.png,giambattista valli
giambattista valli/FW17HC_Valli_032.png,giambattista valli
giambattista valli/SS12DLR_Valli_007.png,giambattista valli
giambattista valli/SS12DLR_Valli_013.png,giambattista valli
giambattista valli/SS18HC_Valli_017.png,giambattista valli
giambattista valli/SS18HC_Valli_003.png,giambattista valli
giambattista valli/SS10DLR_Giambattista_Valli_009.png,giambattista valli
giambattista valli/SS10DLR_Giambattista_Valli_021.png,giambattista valli
giambattista valli/FW17DLR_Valli_023.png,giambattista valli
giambattista valli/FW18DLR_Valli_018.png,giambattista valli
giambattista valli/FW18DLR_Valli_030.png,giambattista valli
giambattista valli/FW18DLR_Valli_024.png,giambattista valli
giambattista valli/FW08DLR_Valli_022.png,giambattista valli
giambattista valli/FW18DLR_Valli_025.png,giambattista valli
giambattista valli/FW08DLR_Valli_023.png,giambattista valli
giambattista valli/FW18DLR_Valli_031.png,giambattista valli
giambattista valli/FW18DLR_Valli_019.png,giambattista valli
giambattista valli/FW17DLR_Valli_022.png,giambattista valli
giambattista valli/SS10DLR_Giambattista_Valli_020.png,giambattista valli
giambattista valli/SS18HC_Valli_002.png,giambattista valli
giambattista valli/SS10DLR_Giambattista_Valli_008.png,giambattista valli
giambattista valli/SS18HC_Valli_016.png,giambattista valli
giambattista valli/SS12DLR_Valli_012.png,giambattista valli
giambattista valli/SS12DLR_Valli_006.png,giambattista valli
giambattista valli/FW14DLR_Valli_028.png,giambattista valli
giambattista valli/FW17HC_Valli_027.png,giambattista valli
giambattista valli/SS15HC_Valli_008.png,giambattista valli
giambattista valli/FW14DLR_Valli_014.png,giambattista valli
giambattista valli/Valli_010.png,giambattista valli
giambattista valli/SS15HC_Valli_020.png,giambattista valli
giambattista valli/Valli_004.png,giambattista valli
giambattista valli/FW14HCDLR_Valli_011.png,giambattista valli
giambattista valli/FW14HCDLR_Valli_005.png,giambattista valli
giambattista valli/SS15DLR_Valli_008.png,giambattista valli
giambattista valli/SS15DLR_Valli_020.png,giambattista valli
giambattista valli/SS19DLR_Valli_011.png,giambattista valli
giambattista valli/SS09DLR_Giambattista_Valli_026.png,giambattista valli
giambattista valli/SS19DLR_Valli_005.png,giambattista valli
giambattista valli/SS16DLR_Valli_002.png,giambattista valli
giambattista valli/SS16DLR_Valli_016.png,giambattista valli
giambattista valli/FW18HC_Valli_019.png,giambattista valli
giambattista valli/FW10DLR_Valli_004.png,giambattista valli
giambattista valli/FW18HC_Valli_025.png,giambattista valli
giambattista valli/FW18HC_Valli_031.png,giambattista valli
giambattista valli/FW10DLR_Valli_010.png,giambattista valli
giambattista valli/FW18HC_Valli_009.png,giambattista valli
giambattista valli/FW10DLR_Valli_028.png,giambattista valli
giambattista valli/FW10DLR_Valli_014.png,giambattista valli
giambattista valli/FW18HC_Valli_021.png,giambattista valli
giambattista valli/SS19DLR_Valli_001.png,giambattista valli
giambattista valli/SS09DLR_Giambattista_Valli_022.png,giambattista valli
giambattista valli/SS19DLR_Valli_015.png,giambattista valli
giambattista valli/SS16DLR_Valli_012.png,giambattista valli
giambattista valli/SS16DLR_Valli_006.png,giambattista valli
giambattista valli/SS19DLR_Valli_029.png,giambattista valli
giambattista valli/SS15DLR_Valli_018.png,giambattista valli
giambattista valli/SS15DLR_Valli_030.png,giambattista valli
giambattista valli/SS15DLR_Valli_024.png,giambattista valli
giambattista valli/FW14HCDLR_Valli_001.png,giambattista valli
giambattista valli/FW14HCDLR_Valli_015.png,giambattista valli
giambattista valli/FW14HCDLR_Valli_029.png,giambattista valli
giambattista valli/FW17HC_Valli_023.png,giambattista valli
giambattista valli/SS15HC_Valli_018.png,giambattista valli
giambattista valli/Valli_028.png,giambattista valli
giambattista valli/FW14DLR_Valli_004.png,giambattista valli
giambattista valli/SS15HC_Valli_030.png,giambattista valli
giambattista valli/SS15HC_Valli_024.png,giambattista valli
giambattista valli/Valli_014.png,giambattista valli
giambattista valli/FW14DLR_Valli_010.png,giambattista valli
giambattista valli/SS12DLR_Valli_002.png,giambattista valli
giambattista valli/SS12DLR_Valli_016.png,giambattista valli
giambattista valli/SS10DLR_Giambattista_Valli_024.png,giambattista valli
giambattista valli/SS10DLR_Giambattista_Valli_030.png,giambattista valli
giambattista valli/SS18HC_Valli_012.png,giambattista valli
giambattista valli/SS10DLR_Giambattista_Valli_018.png,giambattista valli
giambattista valli/SS18HC_Valli_006.png,giambattista valli
giambattista valli/FW08DLR_Valli_027.png,giambattista valli
giambattista valli/FW18DLR_Valli_021.png,giambattista valli
giambattista valli/FW18DLR_Valli_009.png,giambattista valli
giambattista valli/FW17DLR_Valli_026.png,giambattista valli
giambattista valli/FW17DLR_Valli_032.png,giambattista valli
giambattista valli/FW17DLR_Valli_027.png,giambattista valli
giambattista valli/FW18DLR_Valli_008.png,giambattista valli
giambattista valli/FW08DLR_Valli_026.png,giambattista valli
giambattista valli/FW18DLR_Valli_020.png,giambattista valli
giambattista valli/FW08DLR_Valli_032.png,giambattista valli
giambattista valli/SS18HC_Valli_007.png,giambattista valli
giambattista valli/SS18HC_Valli_013.png,giambattista valli
giambattista valli/SS10DLR_Giambattista_Valli_019.png,giambattista valli
giambattista valli/SS10DLR_Giambattista_Valli_031.png,giambattista valli
giambattista valli/SS10DLR_Giambattista_Valli_025.png,giambattista valli
giambattista valli/SS12DLR_Valli_017.png,giambattista valli
giambattista valli/SS12DLR_Valli_003.png,giambattista valli
giambattista valli/FW14DLR_Valli_011.png,giambattista valli
giambattista valli/SS15HC_Valli_025.png,giambattista valli
giambattista valli/SS15HC_Valli_031.png,giambattista valli
giambattista valli/FW14DLR_Valli_005.png,giambattista valli
giambattista valli/SS15HC_Valli_019.png,giambattista valli
giambattista valli/FW17HC_Valli_022.png,giambattista valli
giambattista valli/FW14HCDLR_Valli_028.png,giambattista valli
giambattista valli/FW14HCDLR_Valli_014.png,giambattista valli
giambattista valli/SS15DLR_Valli_025.png,giambattista valli
giambattista valli/SS15DLR_Valli_031.png,giambattista valli
giambattista valli/SS15DLR_Valli_019.png,giambattista valli
giambattista valli/SS19DLR_Valli_028.png,giambattista valli
giambattista valli/SS16DLR_Valli_007.png,giambattista valli
giambattista valli/SS16DLR_Valli_013.png,giambattista valli
giambattista valli/SS09DLR_Giambattista_Valli_023.png,giambattista valli
giambattista valli/SS19DLR_Valli_014.png,giambattista valli
giambattista valli/FW10DLR_Valli_001.png,giambattista valli
giambattista valli/FW18HC_Valli_020.png,giambattista valli
giambattista valli/FW10DLR_Valli_015.png,giambattista valli
giambattista valli/FW10DLR_Valli_029.png,giambattista valli
giambattista valli/FW18HC_Valli_008.png,giambattista valli
giambattista valli/FW18HC_Valli_022.png,giambattista valli
giambattista valli/FW10DLR_Valli_003.png,giambattista valli
giambattista valli/FW10DLR_Valli_017.png,giambattista valli
giambattista valli/SS19DLR_Valli_016.png,giambattista valli
giambattista valli/SS09DLR_Giambattista_Valli_021.png,giambattista valli
giambattista valli/SS19DLR_Valli_002.png,giambattista valli
giambattista valli/SS16DLR_Valli_005.png,giambattista valli
giambattista valli/SS09DLR_Giambattista_Valli_009.png,giambattista valli
giambattista valli/SS16DLR_Valli_011.png,giambattista valli
giambattista valli/SS15DLR_Valli_027.png,giambattista valli
giambattista valli/FW14HCDLR_Valli_016.png,giambattista valli
giambattista valli/FW14HCDLR_Valli_002.png,giambattista valli
giambattista valli/FW17HC_Valli_020.png,giambattista valli
giambattista valli/SS15HC_Valli_027.png,giambattista valli
giambattista valli/FW17HC_Valli_008.png,giambattista valli
giambattista valli/FW14DLR_Valli_013.png,giambattista valli
giambattista valli/FW14DLR_Valli_007.png,giambattista valli
giambattista valli/SS12DLR_Valli_029.png,giambattista valli
giambattista valli/SS12DLR_Valli_015.png,giambattista valli
giambattista valli/SS12DLR_Valli_001.png,giambattista valli
giambattista valli/SS10DLR_Giambattista_Valli_027.png,giambattista valli
giambattista valli/SS18HC_Valli_005.png,giambattista valli
giambattista valli/SS18HC_Valli_011.png,giambattista valli
giambattista valli/FW18DLR_Valli_022.png,giambattista valli
giambattista valli/FW08DLR_Valli_024.png,giambattista valli
giambattista valli/FW08DLR_Valli_030.png,giambattista valli
giambattista valli/FW17DLR_Valli_019.png,giambattista valli
giambattista valli/FW17DLR_Valli_031.png,giambattista valli
giambattista valli/FW08DLR_Valli_018.png,giambattista valli
giambattista valli/FW17DLR_Valli_025.png,giambattista valli
giambattista valli/FW17DLR_Valli_024.png,giambattista valli
giambattista valli/FW17DLR_Valli_030.png,giambattista valli
